Candidate#State#District#Party#Year#Vote Total###Vote Share
R Winner B. Byrne (i)#alabama#1#Party#2016#NA###Uncontested
L J. Wunder#maryland#8#Party#2016#6,540###2.00%
D Winner R. Neal (i)#massachusetts#1#Party#2016#233,310###73.40%
I F. Mayock#massachusetts#1#Party#2016#57,226###18.00%
L T. Simmons#massachusetts#1#Party#2016#27,427###8.60%
D Winner J. McGovern (i)#massachusetts#2#Party#2016#NA###Uncontested
D Winner N. Tsongas (i)#massachusetts#3#Party#2016#234,361###68.70%
R A. Wofford#massachusetts#3#Party#2016#106,882###31.30%
D Winner J. Kennedy (i)#massachusetts#4#Party#2016#261,356###70.00%
R D. Rosa#massachusetts#4#Party#2016#111,890###30.00%
D Winner K. Clark (i)#massachusetts#5#Party#2016#NA###Uncontested
D Winner S. Moulton (i)#massachusetts#6#Party#2016#NA###Uncontested
D Winner M. Capuano (i)#massachusetts#7#Party#2016#NA###Uncontested
D Winner S. Lynch (i)#massachusetts#8#Party#2016#267,944###72.40%
R W. Burke#massachusetts#8#Party#2016#102,146###27.60%
D Winner B. Keating (i)#massachusetts#9#Party#2016#209,911###55.70%
R M. Alliegro#massachusetts#9#Party#2016#127,199###33.80%
I P. Harrington#massachusetts#9#Party#2016#26,086###6.90%
U C. Cataldo#massachusetts#9#Party#2016#8,266###2.20%
U A. Raduc#massachusetts#9#Party#2016#5,261###1.40%
R Winner J. Bergman#michigan#1#Party#2016#201,153###55.30%
D L. Johnson#michigan#1#Party#2016#144,319###39.70%
L D. Bostow#michigan#1#Party#2016#13,385###3.70%
G E. Boal#michigan#1#Party#2016#4,773###1.30%
R Winner B. Huizenga (i)#michigan#2#Party#2016#213,095###62.70%
D D. Murphy#michigan#2#Party#2016#110,077###32.40%
L E. Haas#michigan#2#Party#2016#8,166###2.40%
G M. Brady#michigan#2#Party#2016#5,362###1.60%
U R. Graeser#michigan#2#Party#2016#2,898###0.90%
R Winner J. Amash (i)#michigan#3#Party#2016#203,069###59.40%
D D. Smith#michigan#3#Party#2016#128,159###37.50%
U T. Gerrard#michigan#3#Party#2016#10,374###3.00%
R Winner J. Moolenaar (i)#michigan#4#Party#2016#194,569###61.60%
D D. Wirth#michigan#4#Party#2016#101,275###32.10%
L L. Schwartz#michigan#4#Party#2016#8,514###2.70%
U G. Zimmer#michigan#4#Party#2016#5,595###1.80%
G J. Salvi#michigan#4#Party#2016#3,953###1.30%
N K. Butkovich#michigan#4#Party#2016#1,838###0.60%
D Winner D. Kildee (i)#michigan#5#Party#2016#195,076###61.20%
R A. Hardwick#michigan#5#Party#2016#111,908###35.10%
L S. Sluka#michigan#5#Party#2016#6,999###2.20%
G H. Mikkelson#michigan#5#Party#2016#4,894###1.50%
R Winner F. Upton (i)#michigan#6#Party#2016#192,862###58.60%
D P. Clements#michigan#6#Party#2016#119,871###36.40%
L L. Wenke#michigan#6#Party#2016#16,239###4.90%
R Winner T. Walberg (i)#michigan#7#Party#2016#183,549###55.00%
D G. Driskell#michigan#7#Party#2016#133,697###40.10%
L K. Proctor#michigan#7#Party#2016#16,402###4.90%
R Winner M. Bishop (i)#michigan#8#Party#2016#205,617###56.00%
D S. Shkreli#michigan#8#Party#2016#143,775###39.20%
L J. Wood#michigan#8#Party#2016#9,615###2.60%
G M. Green#michigan#8#Party#2016#5,677###1.50%
N J. Burgess#michigan#8#Party#2016#2,250###0.60%
D Winner S. Levin (i)#michigan#9#Party#2016#199,620###57.90%
R C. Morse#michigan#9#Party#2016#128,907###37.40%
L M. Orlando#michigan#9#Party#2016#9,562###2.80%
G J. McDermott#michigan#9#Party#2016#6,612###1.90%
R Winner P. Mitchell#michigan#10#Party#2016#214,164###63.00%
D F. Accavitti#michigan#10#Party#2016#109,875###32.30%
L L. Gioia#michigan#10#Party#2016#10,582###3.10%
G B. Nofs#michigan#10#Party#2016#5,113###1.50%
R Winner D. Trott (i)#michigan#11#Party#2016#200,787###52.90%
D A. Kumar#michigan#11#Party#2016#152,359###40.20%
I K. Bentivolio#michigan#11#Party#2016#16,597###4.40%
L J. Osment#michigan#11#Party#2016#9,535###2.50%
D Winner D. Dingell (i)#michigan#12#Party#2016#210,922###64.40%
R J. Jones#michigan#12#Party#2016#95,823###29.20%
O G. Walkowicz#michigan#12#Party#2016#9,177###2.80%
L T. Bagwell#michigan#12#Party#2016#7,478###2.30%
G D. Calewarts#michigan#12#Party#2016#4,370###1.30%
D Winner J. Conyers (i)#michigan#13#Party#2016#197,173###77.00%
R J. Gorman#michigan#13#Party#2016#40,483###15.80%
L T. Hayden#michigan#13#Party#2016#9,600###3.70%
O S. Johnson#michigan#13#Party#2016#8,778###3.40%
D Winner B. Lawrence (i)#michigan#14#Party#2016#244,220###78.50%
R H. Klausner#michigan#14#Party#2016#58,111###18.70%
L G. Creswell#michigan#14#Party#2016#4,898###1.60%
G M. Squier#michigan#14#Party#2016#3,851###1.20%
D Winner T. Walz (i)#minnesota#1#Party#2016#169,076###50.40%
R J. Hagedorn#minnesota#1#Party#2016#166,527###49.60%
R Winner J. Lewis#minnesota#2#Party#2016#174,030###47.00%
D A. Craig#minnesota#2#Party#2016#167,071###45.20%
I P. Overby#minnesota#2#Party#2016#28,845###7.80%
R Winner E. Paulsen (i)#minnesota#3#Party#2016#223,075###56.90%
D T. Bonoff#minnesota#3#Party#2016#169,238###43.10%
D Winner B. McCollum (i)#minnesota#4#Party#2016#202,558###57.80%
R G. Ryan#minnesota#4#Party#2016#120,871###34.50%
O S. Pendergast Sindt#minnesota#4#Party#2016#27,109###7.70%
D Winner K. Ellison (i)#minnesota#5#Party#2016#249,957###69.20%
R F. Drake#minnesota#5#Party#2016#80,660###22.30%
O D. Schuller#minnesota#5#Party#2016#30,759###8.50%
R Winner T. Emmer (i)#minnesota#6#Party#2016#235,384###65.70%
D D. Snyder#minnesota#6#Party#2016#123,012###34.30%
D Winner C. Peterson (i)#minnesota#7#Party#2016#173,571###52.50%
R D. Hughes#minnesota#7#Party#2016#156,950###47.50%
D Winner R. Nolan (i)#minnesota#8#Party#2016#179,106###50.30%
R S. Mills#minnesota#8#Party#2016#177,095###49.70%
R Winner T. Kelly (i)#mississippi#1#Party#2016#203,142###68.80%
D J. Owens#mississippi#1#Party#2016#82,133###27.80%
L C. Wilson#mississippi#1#Party#2016#6,070###2.10%
R C. Toole#mississippi#1#Party#2016#3,742###1.30%
D Winner B. Thompson (i)#mississippi#2#Party#2016#181,108###66.80%
R J. Bouie#mississippi#2#Party#2016#79,773###29.40%
I T. Ray#mississippi#2#Party#2016#6,622###2.40%
R J. McLeod#mississippi#2#Party#2016#3,623###1.30%
R Winner G. Harper (i)#mississippi#3#Party#2016#201,280###66.30%
D D. Quinn#mississippi#3#Party#2016#91,992###30.30%
O R. Gerrard#mississippi#3#Party#2016#8,434###2.80%
R L. Sheets#mississippi#3#Party#2016#2,020###0.70%
R Winner S. Palazzo (i)#mississippi#4#Party#2016#174,783###65.20%
D M. Gladney#mississippi#4#Party#2016#74,176###27.70%
L R. McCluskey#mississippi#4#Party#2016#14,212###5.30%
R S. O'Hara#mississippi#4#Party#2016#5,063###1.90%
D Winner L. Clay (i)#missouri#1#Party#2016#231,604###75.50%
R S. Bailey#missouri#1#Party#2016#61,252###20.00%
L R. Cunningham#missouri#1#Party#2016#13,954###4.50%
R Winner A. Wagner (i)#missouri#2#Party#2016#238,826###58.60%
D B. Otto#missouri#2#Party#2016#153,331###37.60%
L J. Higgins#missouri#2#Party#2016#11,621###2.90%
G D. Arnold#missouri#2#Party#2016#3,839###0.90%
R Winner B. Luetkemeyer (i)#missouri#3#Party#2016#248,880###67.80%
D K. Miller#missouri#3#Party#2016#102,484###27.90%
L D. Hogan#missouri#3#Party#2016#11,906###3.20%
C D. Simmons#missouri#3#Party#2016#3,586###1.00%
R Winner V. Hartzler (i)#missouri#4#Party#2016#225,034###67.80%
D G. Christensen#missouri#4#Party#2016#92,385###27.80%
L M. Bliss#missouri#4#Party#2016#14,355###4.30%
D Winner E. Cleaver (i)#missouri#5#Party#2016#185,494###58.40%
R J. Turk#missouri#5#Party#2016#122,367###38.50%
L R. Welborn#missouri#5#Party#2016#9,594###3.00%
R Winner S. Graves (i)#missouri#6#Party#2016#236,938###68.10%
D D. Blackwell#missouri#6#Party#2016#98,588###28.30%
L R. Monchil#missouri#6#Party#2016#8,051###2.30%
G M. Diel#missouri#6#Party#2016#4,202###1.20%
R Winner B. Long (i)#missouri#7#Party#2016#228,001###67.60%
D G. Williams#missouri#7#Party#2016#92,390###27.40%
L B. Brixey#missouri#7#Party#2016#17,076###5.10%
R Winner J. Smith (i)#missouri#8#Party#2016#229,648###74.40%
D D. Cowell#missouri#8#Party#2016#69,949###22.70%
L J. Shell#missouri#8#Party#2016#9,059###2.90%
R Winner R. Zinke (i)#montana#1#Party#2016#280,472###56.30%
D D. Juneau#montana#1#Party#2016#201,758###40.50%
L R. Breckenridge#montana#1#Party#2016#15,949###3.20%
R Winner J. Fortenberry (i)#nebraska#1#Party#2016#187,258###69.60%
D D. Wik#nebraska#1#Party#2016#81,939###30.40%
R Winner D. Bacon#nebraska#2#Party#2016#134,291###49.40%
D B. Ashford (i)#nebraska#2#Party#2016#128,739###47.30%
L S. Laird#nebraska#2#Party#2016#9,057###3.30%
R Winner A. Smith (i)#nebraska#3#Party#2016#NA###Uncontested
D Winner D. Titus (i)#nevada#1#Party#2016#116,045###61.80%
R M. Perry#nevada#1#Party#2016#54,053###28.80%
N R. D'Silva#nevada#1#Party#2016#13,806###7.40%
I K. Bakari#nevada#1#Party#2016#3,722###2.00%
R Winner M. Amodei (i)#nevada#2#Party#2016#182,452###58.30%
D C. Evans#nevada#2#Party#2016#115,395###36.90%
I J. Everhart#nevada#2#Party#2016#8,660###2.80%
N D. Knight#nevada#2#Party#2016#6,204###2.00%
D Winner J. Rosen#nevada#3#Party#2016#146,653###47.20%
R D. Tarkanian#nevada#3#Party#2016#142,726###46.00%
I W. Markowitz#nevada#3#Party#2016#11,580###3.70%
N D. Goossen#nevada#3#Party#2016#9,551###3.10%
D Winner R. Kihuen#nevada#4#Party#2016#128,680###48.50%
R C. Hardy (i)#nevada#4#Party#2016#118,220###44.50%
L S. Brown#nevada#4#Party#2016#10,184###3.80%
I M. Little#nevada#4#Party#2016#8,307###3.10%
D Winner C. Shea-Porter#new-hampshire#1#Party#2016#161,828###44.20%
R F. Guinta (i)#new-hampshire#1#Party#2016#157,011###42.90%
I S. O'Connor#new-hampshire#1#Party#2016#34,612###9.40%
L R. Lombardo#new-hampshire#1#Party#2016#6,842###1.90%
I B. Kelly#new-hampshire#1#Party#2016#6,046###1.70%
D Winner A. Kuster (i)#new-hampshire#2#Party#2016#174,386###49.80%
R J. Lawrence#new-hampshire#2#Party#2016#158,960###45.40%
I J. Babiarz#new-hampshire#2#Party#2016#16,843###4.80%
D Winner D. Norcross (i)#new-jersey#1#Party#2016#178,655###59.80%
R B. Patterson#new-jersey#1#Party#2016#110,235###36.90%
I S. Tomaszewski#new-jersey#1#Party#2016#5,365###1.80%
L W. Sihr#new-jersey#1#Party#2016#2,352###0.80%
I M. Berman#new-jersey#1#Party#2016#1,916###0.60%
R Winner F. LoBiondo (i)#new-jersey#2#Party#2016#167,816###59.40%
D D. Cole#new-jersey#2#Party#2016#104,726###37.10%
L J. Ordille#new-jersey#2#Party#2016#3,562###1.30%
I J. Keenan#new-jersey#2#Party#2016#2,490###0.90%
I E. Beechwood#new-jersey#2#Party#2016#1,322###0.50%
I S. Fenichel#new-jersey#2#Party#2016#1,460###0.50%
I G. Franco#new-jersey#2#Party#2016#1,159###0.40%
R Winner T. MacArthur (i)#new-jersey#3#Party#2016#177,522###59.50%
D F. LaVergne#new-jersey#3#Party#2016#115,212###38.60%
C L. Berlinski#new-jersey#3#Party#2016#5,541###1.90%
R Winner C. Smith (i)#new-jersey#4#Party#2016#206,137###63.70%
D L. Phillipson#new-jersey#4#Party#2016#108,373###33.50%
I H. Schroeder#new-jersey#4#Party#2016#5,684###1.80%
L J. Marcus#new-jersey#4#Party#2016#3,168###1.00%
D Winner J. Gottheimer#new-jersey#5#Party#2016#156,863###50.50%
R S. Garrett (i)#new-jersey#5#Party#2016#146,643###47.20%
L C. Belusic#new-jersey#5#Party#2016#6,890###2.20%
D Winner F. Pallone (i)#new-jersey#6#Party#2016#150,971###63.00%
R B. Sonnek-Schmelz#new-jersey#6#Party#2016#85,613###35.70%
G R. Malliah#new-jersey#6#Party#2016#1,695###0.70%
L J. Shamy#new-jersey#6#Party#2016#1,536###0.60%
R Winner L. Lance (i)#new-jersey#7#Party#2016#184,309###54.20%
D P. Jacob#new-jersey#7#Party#2016#146,350###43.00%
L D. O'Neill#new-jersey#7#Party#2016#5,252###1.50%
I A. Haussmann#new-jersey#7#Party#2016#4,208###1.20%
D Winner A. Sires (i)#new-jersey#8#Party#2016#124,381###76.90%
R A. Khan#new-jersey#8#Party#2016#30,085###18.60%
I P. Olivera#new-jersey#8#Party#2016#4,102###2.50%
L D. Delaney#new-jersey#8#Party#2016#3,114###1.90%
D Winner B. Pascrell (i)#new-jersey#9#Party#2016#151,823###69.60%
R H. Castillo#new-jersey#9#Party#2016#61,384###28.10%
L D. Rivera#new-jersey#9#Party#2016#3,082###1.40%
I J. Boss#new-jersey#9#Party#2016#1,819###0.80%
D Winner D. Payne Jr. (i)#new-jersey#10#Party#2016#181,591###85.60%
R D. Pinckney#new-jersey#10#Party#2016#25,452###12.00%
I J. Miller#new-jersey#10#Party#2016#3,448###1.60%
I A. Fraser#new-jersey#10#Party#2016#1,636###0.80%
R Winner R. Frelinghuysen (i)#new-jersey#11#Party#2016#192,538###58.20%
D J. Wenzel#new-jersey#11#Party#2016#128,232###38.70%
I T. Depasquale#new-jersey#11#Party#2016#6,914###2.10%
L J. Hetrick#new-jersey#11#Party#2016#3,420###1.00%
D Winner B. Watson Coleman (i)#new-jersey#12#Party#2016#162,383###62.60%
R S. Uccio#new-jersey#12#Party#2016#83,633###32.30%
I E. Forchion#new-jersey#12#Party#2016#5,437###2.10%
I R. Shapiro#new-jersey#12#Party#2016#2,501###1.00%
L T. Fitzpatrick#new-jersey#12#Party#2016#2,215###0.90%
G S. Welzer#new-jersey#12#Party#2016#1,873###0.70%
I M. Bollentin#new-jersey#12#Party#2016#1,154###0.40%
D Winner M. Lujan Grisham (i)#new-mexico#1#Party#2016#179,380###65.10%
R R. Priem#new-mexico#1#Party#2016#96,061###34.90%
R Winner S. Pearce (i)#new-mexico#2#Party#2016#142,499###62.80%
D M. Soules#new-mexico#2#Party#2016#84,514###37.20%
D Winner B. Lujan (i)#new-mexico#3#Party#2016#167,848###62.50%
R M. Romero#new-mexico#3#Party#2016#100,529###37.50%
R Winner L. Zeldin (i)#new-york#1#Party#2016#174,682###59.00%
D A. Throne-Holst#new-york#1#Party#2016#121,640###41.00%
R Winner P. King (i)#new-york#2#Party#2016#171,915###62.40%
D D. Gregory#new-york#2#Party#2016#103,643###37.60%
D Winner T. Suozzi#new-york#3#Party#2016#156,315###52.40%
R J. Martins#new-york#3#Party#2016#142,023###47.60%
D Winner K. Rice (i)#new-york#4#Party#2016#173,796###59.40%
R D. Gurfein#new-york#4#Party#2016#118,821###40.60%
D Winner G. Meeks (i)#new-york#5#Party#2016#184,179###85.50%
R M. O'Reilly#new-york#5#Party#2016#28,030###13.00%
G F. Francois#new-york#5#Party#2016#3,269###1.50%
D Winner G. Meng (i)#new-york#6#Party#2016#126,018###71.90%
R D. Maio#new-york#6#Party#2016#47,278###27.00%
O H. Bhatti#new-york#6#Party#2016#1,979###1.10%
D Winner N. Velazquez (i)#new-york#7#Party#2016#158,972###90.70%
R A. Romaguera#new-york#7#Party#2016#16,255###9.30%
D Winner H. Jeffries (i)#new-york#8#Party#2016#199,747###93.20%
C D. Cavanagh#new-york#8#Party#2016#14,468###6.80%
D Winner Y. Clarke (i)#new-york#9#Party#2016#200,266###92.30%
C A. Bellone#new-york#9#Party#2016#16,617###7.70%
D Winner J. Nadler (i)#new-york#10#Party#2016#170,286###77.50%
R P. Rosenthal#new-york#10#Party#2016#49,530###22.50%
R Winner D. Donovan (i)#new-york#11#Party#2016#134,366###62.20%
D R. Reichard#new-york#11#Party#2016#78,066###36.10%
G H. Bardel#new-york#11#Party#2016#3,607###1.70%
D Winner C. Maloney (i)#new-york#12#Party#2016#219,165###83.00%
R R. Ardini#new-york#12#Party#2016#44,981###17.00%
D Winner A. Espaillat#new-york#13#Party#2016#187,382###88.80%
R T. Evans#new-york#13#Party#2016#14,501###6.90%
G D. Vila Rivera#new-york#13#Party#2016#7,448###3.50%
O S. Fenstermaker#new-york#13#Party#2016#1,714###0.80%
D Winner J. Crowley (i)#new-york#14#Party#2016#134,603###82.60%
R F. Spotorno#new-york#14#Party#2016#28,332###17.40%
D Winner J. Serrano (i)#new-york#15#Party#2016#150,058###95.20%
R A. Vega#new-york#15#Party#2016#5,606###3.60%
C E. Ramirez#new-york#15#Party#2016#1,899###1.20%
D Winner E. Engel (i)#new-york#16#Party#2016#192,671###94.70%
O D. Lawrence#new-york#16#Party#2016#10,840###5.30%
D Winner N. Lowey (i)#new-york#17#Party#2016#NA###Uncontested
D Winner S. Maloney (i)#new-york#18#Party#2016#149,056###55.20%
R P. Oliva#new-york#18#Party#2016#120,967###44.80%
R Winner J. Faso#new-york#19#Party#2016#153,143###54.70%
D Z. Teachout#new-york#19#Party#2016#126,641###45.30%
D Winner P. Tonko (i)#new-york#20#Party#2016#195,005###67.60%
R J. Vitollo#new-york#20#Party#2016#93,407###32.40%
R Winner E. Stefanik (i)#new-york#21#Party#2016#164,212###66.10%
D M. Derrick#new-york#21#Party#2016#72,637###29.30%
G M. Funiciello#new-york#21#Party#2016#11,394###4.60%
R Winner C. Tenney#new-york#22#Party#2016#120,777###47.00%
D K. Myers#new-york#22#Party#2016#103,955###40.40%
R M. Babinec#new-york#22#Party#2016#32,303###12.60%
R Winner T. Reed (i)#new-york#23#Party#2016#149,779###58.10%
D J. Plumb#new-york#23#Party#2016#107,822###41.90%
R Winner J. Katko (i)#new-york#24#Party#2016#170,532###61.00%
D C. Deacon#new-york#24#Party#2016#108,928###39.00%
D Winner L. Slaughter (i)#new-york#25#Party#2016#169,199###55.80%
R M. Assini#new-york#25#Party#2016#134,285###44.20%
D Winner B. Higgins (i)#new-york#26#Party#2016#193,518###74.40%
R S. Schratz#new-york#26#Party#2016#66,688###25.60%
R Winner C. Collins (i)#new-york#27#Party#2016#207,510###67.70%
D D. Kastenbaum#new-york#27#Party#2016#99,222###32.30%
D Winner G. Butterfield (i)#north-carolina#1#Party#2016#237,938###68.60%
R H. Dew#north-carolina#1#Party#2016#100,633###29.00%
L J. Summerell#north-carolina#1#Party#2016#8,259###2.40%
R Winner G. Holding (i)#north-carolina#2#Party#2016#219,342###56.70%
D J. McNeil#north-carolina#2#Party#2016#167,299###43.30%
R Winner W. Jones (i)#north-carolina#3#Party#2016#214,850###67.40%
D E. Reeves#north-carolina#3#Party#2016#104,007###32.60%
D Winner D. Price (i)#north-carolina#4#Party#2016#275,501###68.20%
R S. Googe#north-carolina#4#Party#2016#128,331###31.80%
R Winner V. Foxx (i)#north-carolina#5#Party#2016#204,943###58.50%
D J. Brannon#north-carolina#5#Party#2016#145,597###41.50%
R Winner M. Walker (i)#north-carolina#6#Party#2016#205,973###59.30%
D P. Glidewell#north-carolina#6#Party#2016#141,480###40.70%
R Winner D. Rouzer (i)#north-carolina#7#Party#2016#209,933###61.00%
D J. Casteen#north-carolina#7#Party#2016#134,344###39.00%
R Winner R. Hudson (i)#north-carolina#8#Party#2016#187,909###58.80%
D T. Mills#north-carolina#8#Party#2016#131,428###41.20%
R Winner R. Pittenger (i)#north-carolina#9#Party#2016#191,660###58.30%
D C. Cano#north-carolina#9#Party#2016#137,335###41.70%
R Winner P. McHenry (i)#north-carolina#10#Party#2016#219,589###63.20%
D A. Millard#north-carolina#10#Party#2016#128,114###36.80%
R Winner M. Meadows (i)#north-carolina#11#Party#2016#229,130###64.20%
D R. Bryson#north-carolina#11#Party#2016#127,972###35.80%
D Winner A. Adams (i)#north-carolina#12#Party#2016#232,451###67.00%
R L. Threatt#north-carolina#12#Party#2016#114,242###33.00%
R Winner T. Budd#north-carolina#13#Party#2016#196,736###56.10%
D B. Davis#north-carolina#13#Party#2016#153,691###43.90%
R Winner K. Cramer (i)#north-dakota#1#Party#2016#233,245###69.20%
D C. Iron Eyes#north-dakota#1#Party#2016#80,186###23.80%
L J. Seaman#north-dakota#1#Party#2016#23,454###7.00%
R Winner S. Chabot (i)#ohio#1#Party#2016#205,283###59.60%
D M. Young#ohio#1#Party#2016#139,279###40.40%
R Winner B. Wenstrup (i)#ohio#2#Party#2016#215,265###66.60%
D W. Smith#ohio#2#Party#2016#107,859###33.40%
D Winner J. Beatty (i)#ohio#3#Party#2016#189,536###68.30%
R J. Adams#ohio#3#Party#2016#88,040###31.70%
R Winner J. Jordan (i)#ohio#4#Party#2016#205,669###68.10%
D J. Garrett#ohio#4#Party#2016#96,334###31.90%
R Winner B. Latta (i)#ohio#5#Party#2016#240,036###71.00%
D J. Neu#ohio#5#Party#2016#98,045###29.00%
R Winner B. Johnson (i)#ohio#6#Party#2016#209,177###70.60%
D M. Lorentz#ohio#6#Party#2016#86,938###29.40%
R Winner B. Gibbs (i)#ohio#7#Party#2016#194,146###64.10%
D R. Rich#ohio#7#Party#2016#87,602###28.90%
I D. Phillip#ohio#7#Party#2016#21,062###7.00%
R Winner W. Davidson (i)#ohio#8#Party#2016#219,453###69.00%
D S. Fought#ohio#8#Party#2016#85,313###26.80%
G D. Hendricks#ohio#8#Party#2016#13,371###4.20%
D Winner M. Kaptur (i)#ohio#9#Party#2016#187,926###68.50%
R D. Larson#ohio#9#Party#2016#86,311###31.50%
R Winner M. Turner (i)#ohio#10#Party#2016#210,256###64.40%
D R. Klepinger#ohio#10#Party#2016#105,947###32.40%
I T. McMasters#ohio#10#Party#2016#10,463###3.20%
D Winner M. Fudge (i)#ohio#11#Party#2016#233,285###80.10%
R B. Goldstein#ohio#11#Party#2016#58,066###19.90%
R Winner P. Tiberi (i)#ohio#12#Party#2016#243,970###66.60%
D E. Albertson#ohio#12#Party#2016#109,455###29.90%
G J. Manchik#ohio#12#Party#2016#12,848###3.50%
D Winner T. Ryan (i)#ohio#13#Party#2016#203,430###67.60%
R R. Morckel#ohio#13#Party#2016#97,312###32.40%
R Winner D. Joyce (i)#ohio#14#Party#2016#214,618###62.70%
D M. Wager#ohio#14#Party#2016#127,547###37.30%
R Winner S. Stivers (i)#ohio#15#Party#2016#216,186###66.20%
D S. Wharton#ohio#15#Party#2016#110,272###33.80%
R Winner J. Renacci (i)#ohio#16#Party#2016#221,495###65.40%
D K. Mundy#ohio#16#Party#2016#117,296###34.60%
R Winner J. Bridenstine (i)#oklahoma#1#Party#2016#NA###Uncontested
R Winner M. Mullin (i)#oklahoma#2#Party#2016#189,612###70.60%
D J. Harris-Till#oklahoma#2#Party#2016#62,307###23.20%
I J. McCarthy#oklahoma#2#Party#2016#16,618###6.20%
R Winner F. Lucas (i)#oklahoma#3#Party#2016#227,276###78.30%
D F. Robbins#oklahoma#3#Party#2016#63,008###21.70%
R Winner T. Cole (i)#oklahoma#4#Party#2016#203,942###69.60%
D C. Owen#oklahoma#4#Party#2016#76,380###26.10%
L S. White#oklahoma#4#Party#2016#12,548###4.30%
R Winner S. Russell (i)#oklahoma#5#Party#2016#160,012###57.10%
D A. McAffrey#oklahoma#5#Party#2016#103,122###36.80%
L Z. Knight#oklahoma#5#Party#2016#17,084###6.10%
D Winner S. Bonamici (i)#oregon#1#Party#2016#207,190###59.60%
R B. Heinrich#oregon#1#Party#2016#129,495###37.30%
L K. Sheahan#oregon#1#Party#2016#10,894###3.10%
R Winner G. Walden (i)#oregon#2#Party#2016#267,179###72.10%
D J. Crary#oregon#2#Party#2016#103,383###27.90%
D Winner E. Blumenauer (i)#oregon#3#Party#2016#256,159###72.60%
O D. Walker#oregon#3#Party#2016#71,758###20.30%
P D. Delk#oregon#3#Party#2016#25,059###7.10%
D Winner P. DeFazio (i)#oregon#4#Party#2016#216,442###55.50%
R A. Robinson#oregon#4#Party#2016#155,271###39.80%
P M. Beilstein#oregon#4#Party#2016#11,807###3.00%
L G. Guthrie#oregon#4#Party#2016#6,349###1.60%
D Winner K. Schrader (i)#oregon#5#Party#2016#178,405###53.60%
R C. Willis#oregon#5#Party#2016#143,839###43.20%
P M. Sandnes#oregon#5#Party#2016#10,583###3.20%
D Winner R. Brady (i)#pennsylvania#1#Party#2016#237,882###82.20%
R D. Williams#pennsylvania#1#Party#2016#51,516###17.80%
D Winner D. Evans#pennsylvania#2#Party#2016#310,770###90.20%
R J. Jones#pennsylvania#2#Party#2016#33,911###9.80%
R Winner M. Kelly (i)#pennsylvania#3#Party#2016#NA###Uncontested
R Winner S. Perry (i)#pennsylvania#4#Party#2016#216,772###66.10%
D J. Burkholder#pennsylvania#4#Party#2016#111,158###33.90%
R Winner G. Thompson (i)#pennsylvania#5#Party#2016#200,627###67.30%
D K. Strano Taylor#pennsylvania#5#Party#2016#97,686###32.70%
R Winner R. Costello (i)#pennsylvania#6#Party#2016#203,671###57.30%
D M. Parrish#pennsylvania#6#Party#2016#151,800###42.70%
R Winner P. Meehan (i)#pennsylvania#7#Party#2016#219,314###59.70%
D M. Balchunis#pennsylvania#7#Party#2016#147,808###40.30%
R Winner B. Fitzpatrick#pennsylvania#8#Party#2016#206,607###54.50%
D S. Santarsiero#pennsylvania#8#Party#2016#172,571###45.50%
R Winner B. Shuster (i)#pennsylvania#9#Party#2016#183,798###63.40%
D A. Halvorson#pennsylvania#9#Party#2016#105,958###36.60%
R Winner T. Marino (i)#pennsylvania#10#Party#2016#208,106###70.30%
D M. Molesevich#pennsylvania#10#Party#2016#87,956###29.70%
R Winner L. Barletta (i)#pennsylvania#11#Party#2016#194,889###63.70%
D M. Marsicano#pennsylvania#11#Party#2016#111,025###36.30%
R Winner K. Rothfus (i)#pennsylvania#12#Party#2016#217,449###61.90%
D E. McClelland#pennsylvania#12#Party#2016#133,607###38.10%
D Winner B. Boyle (i)#pennsylvania#13#Party#2016#NA###Uncontested
D Winner M. Doyle (i)#pennsylvania#14#Party#2016#252,709###74.30%
R L. McAllister#pennsylvania#14#Party#2016#87,334###25.70%
R Winner C. Dent (i)#pennsylvania#15#Party#2016#184,562###58.40%
D R. Daugherty#pennsylvania#15#Party#2016#120,233###38.00%
L P. Rizzo#pennsylvania#15#Party#2016#11,310###3.60%
R Winner L. Smucker#pennsylvania#16#Party#2016#167,698###53.90%
D C. Hartman#pennsylvania#16#Party#2016#132,969###42.70%
L S. House#pennsylvania#16#Party#2016#10,408###3.30%
D Winner M. Cartwright (i)#pennsylvania#17#Party#2016#155,766###53.80%
R M. Connolly#pennsylvania#17#Party#2016#133,719###46.20%
R Winner T. Murphy (i)#pennsylvania#18#Party#2016#NA###Uncontested
D Winner D. Cicilline (i)#rhode-island#1#Party#2016#129,272###64.70%
R R. Taub#rhode-island#1#Party#2016#70,608###35.30%
D Winner J. Langevin (i)#rhode-island#2#Party#2016#131,968###58.20%
R R. Reis#rhode-island#2#Party#2016#69,918###30.80%
I J. Johnson#rhode-island#2#Party#2016#16,116###7.10%
I S. Caiozzo#rhode-island#2#Party#2016#8,867###3.90%
R Winner M. Sanford (i)#south-carolina#1#Party#2016#186,735###58.60%
D D. Cherny#south-carolina#1#Party#2016#117,487###36.90%
L M. Grier#south-carolina#1#Party#2016#11,451###3.60%
O A. Travison#south-carolina#1#Party#2016#2,730###0.90%
R Winner J. Wilson (i)#south-carolina#2#Party#2016#183,766###60.30%
D A. Bjorn#south-carolina#2#Party#2016#109,488###35.90%
